dataset_id,source_record,pmid,cell_type,label,query,query_index,n_pmids_found,n_pmids_returned
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38307474,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38308751,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38309015,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38309273,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38309375,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38311677,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38316770,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38317142,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38321013,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38322264,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38325330,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38325750,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38326745,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38330545,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38331120,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38338657,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38339054,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38341270,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38341821,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38342871,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38342959,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38343544,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38345808,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38346161,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38346408,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38348031,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38348038,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38349050,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38349740,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38351097,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38352872,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38353382,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38354085,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38355394,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38356058,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38356059,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38357712,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38358182,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38358555,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38358636,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38359295,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38359559,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38361487,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38363405,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38363980,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38365048,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38365843,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38366919,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38367478,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38374298,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38378668,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38378682,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38380988,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38385871,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38386413,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38386899,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38387923,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38388542,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38390334,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38393856,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38396631,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38396707,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38397455,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38398835,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38400885,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38401419,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38408438,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38408917,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38416276,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38417442,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38417530,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38418860,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38418879,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38418932,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38419759,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38421704,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38424196,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38424274,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38424484,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38426492,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38426502,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38427068,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38427731,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38428427,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38428658,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38428724,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38429238,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38429367,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38430129,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38430190,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38430202,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38430633,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38431309,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38431635,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38436434,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38439077,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38440868,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38441141,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38442575,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38442579,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38443650,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38443832,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38445991,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38447414,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
NCBI_raw_collection,hiai_tcells_ncbi_articles_exact_title_abstract_blood_cells.csv,38448403,Treg,Treg,"(homo sapiens[Mesh]) AND (Blood Cells[Mesh]) AND (""Treg""[Title/Abstract] OR ""Tregs""[Title/Abstract])",0,18252,3000
